   7  35  28  28  25  25  20  20
                0.006250000000    0.
                0.016437500000    0.
                0.043230625000    0.
                0.113696543750    0.
                0.299021910062    0.
                0.786427623464    0.
                2.068304649711    0.
                5.439641228741    0.
               14.306256431588    0.
               37.625454415077    0.
               98.954945111652    0.
              260.251505643645    0.
              684.461459842785    0.
             1800.133639386525    0.
             4734.351471586560    0.
            12451.344370272653    0.
            32747.035693817073    0.
            86124.703874738916    0.
           226507.971190563316    0.
           595715.964231181541    0.
          1566732.985928007402    0.
          4120507.752990658861    0.
         10836935.390365432948    0.
         28501140.076661087573    0.
         74957998.401618644595    0.
        197139535.796257048845    0.
        518476979.144155979156    0.
       1363594455.149130344391    0.
       3586253417.042212963104    0.
       9431846486.821020126343    0.
      24805756260.339279174805    0.
      65239138964.692298889160    0.
     171578935477.140747070313    0.
     451252600304.880126953125    0.
    1186794338801.834716796875    0.
                0.006250000000    0.
                0.016437500000    0.
                0.043230625000    0.
                0.113696543750    0.
                0.299021910062    0.
                0.786427623464    0.
                2.068304649711    0.
                5.439641228741    0.
               14.306256431588    0.
               37.625454415077    0.
               98.954945111652    0.
              260.251505643645    0.
              684.461459842785    0.
             1800.133639386525    0.
             4734.351471586560    0.
            12451.344370272653    0.
            32747.035693817073    0.
            86124.703874738916    0.
           226507.971190563316    0.
           595715.964231181541    0.
          1566732.985928007402    0.
          4120507.752990658861    0.
         10836935.390365432948    0.
         28501140.076661087573    0.
         74957998.401618644595    0.
        197139535.796257048845    0.
        518476979.144155979156    0.
       1363594455.149130344391    0.
                0.006250000000    0.
                0.016437500000    0.
                0.043230625000    0.
                0.113696543750    0.
                0.299021910062    0.
                0.786427623464    0.
                2.068304649711    0.
                5.439641228741    0.
               14.306256431588    0.
               37.625454415077    0.
               98.954945111652    0.
              260.251505643645    0.
              684.461459842785    0.
             1800.133639386525    0.
             4734.351471586560    0.
            12451.344370272653    0.
            32747.035693817073    0.
            86124.703874738916    0.
           226507.971190563316    0.
           595715.964231181541    0.
          1566732.985928007402    0.
          4120507.752990658861    0.
         10836935.390365432948    0.
         28501140.076661087573    0.
         74957998.401618644595    0.
        197139535.796257048845    0.
        518476979.144155979156    0.
       1363594455.149130344391    0.
                0.006250000000    0.
                0.016437500000    0.
                0.043230625000    0.
                0.113696543750    0.
                0.299021910062    0.
                0.786427623464    0.
                2.068304649711    0.
                5.439641228741    0.
               14.306256431588    0.
               37.625454415077    0.
               98.954945111652    0.
              260.251505643645    0.
              684.461459842785    0.
             1800.133639386525    0.
             4734.351471586560    0.
            12451.344370272653    0.
            32747.035693817073    0.
            86124.703874738916    0.
           226507.971190563316    0.
           595715.964231181541    0.
          1566732.985928007402    0.
          4120507.752990658861    0.
         10836935.390365432948    0.
         28501140.076661087573    0.
         74957998.401618644595    0.
                0.006250000000    0.
                0.016437500000    0.
                0.043230625000    0.
                0.113696543750    0.
                0.299021910062    0.
                0.786427623464    0.
                2.068304649711    0.
                5.439641228741    0.
               14.306256431588    0.
               37.625454415077    0.
               98.954945111652    0.
              260.251505643645    0.
              684.461459842785    0.
             1800.133639386525    0.
             4734.351471586560    0.
            12451.344370272653    0.
            32747.035693817073    0.
            86124.703874738916    0.
           226507.971190563316    0.
           595715.964231181541    0.
          1566732.985928007402    0.
          4120507.752990658861    0.
         10836935.390365432948    0.
         28501140.076661087573    0.
         74957998.401618644595    0.
                0.006250000000    0.
                0.016437500000    0.
                0.043230625000    0.
                0.113696543750    0.
                0.299021910062    0.
                0.786427623464    0.
                2.068304649711    0.
                5.439641228741    0.
               14.306256431588    0.
               37.625454415077    0.
               98.954945111652    0.
              260.251505643645    0.
              684.461459842785    0.
             1800.133639386525    0.
             4734.351471586560    0.
            12451.344370272653    0.
            32747.035693817073    0.
            86124.703874738916    0.
           226507.971190563316    0.
           595715.964231181541    0.
                0.006250000000    0.
                0.016437500000    0.
                0.043230625000    0.
                0.113696543750    0.
                0.299021910062    0.
                0.786427623464    0.
                2.068304649711    0.
                5.439641228741    0.
               14.306256431588    0.
               37.625454415077    0.
               98.954945111652    0.
              260.251505643645    0.
              684.461459842785    0.
             1800.133639386525    0.
             4734.351471586560    0.
            12451.344370272653    0.
            32747.035693817073    0.
            86124.703874738916    0.
           226507.971190563316    0.
           595715.964231181541    0.
